原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
441,c_txt_441,choice_text,汽車於高速公路發生交通事故後，無人受傷或死亡且汽車尚能行駛，應優先：,等待警察前來處理,將汽車位置標繪後，撥打 110、1968 或 1968App 報請警察機關或該管公路管理機關協助處理，並迅速移置路邊,通知保險公司,2,,高速公路發生無人傷亡且尚能行駛的事故，應先標繪車輛位置後，迅速移至路邊，並報警處理，避免阻礙交通,,,,,,
442,c_txt_442,choice_text,汽車於高速公路發生交通事故後，駕駛人或肇事人應先為處置不包含以下那項,事故地點在車道或路肩者，應在適當距離處豎立車輛故障標誌或其他明顯警告設施，事故現場排除後應即撤除,無人傷亡且車輛尚能行駛，或有人受傷且當事人均同意移置車輛時，應先標繪車輛位置及現場痕跡證據後，將車輛移置不妨礙交通之處所,趁沒人發現，儘速逃離現場,3,,發生高速公路交通事故，應擺放警告標誌、保護現場，並視情況標繪後移車逃離現場是違法行為，絕非正確處置,,,,,,
443,c_txt_443,choice_text,汽車於高速公路發生道路交通事故，應於車後方多少公尺處放置車輛故障標誌：,10 公尺,50 公尺,100 公尺,3,,高速公路發生交通事故，應於車輛後方 100 公尺處放置車輛故障標誌，以警示後方來車並確保安全,,,,,,
444,c_txt_444,choice_text,汽車駕駛人，駕駛汽車行近行人穿越道或其他依法可供行人穿越之交岔路口，有行人穿越時，不暫停讓行人先行通過者，處：,"罰鍰新臺幣 1,200~3,600 元並違規記點","罰鍰新臺幣 1,200~6,000 元並違規記點及參加道安講習","罰鍰新臺幣 1,800~5,400 元並違規記點",2,,"行車未禮讓行人先行通過，處新臺幣 1,200 元至 6,000 元罰鍰，並記違規點數及參加道安講習",,,,,,
445,c_txt_445,choice_text,汽車駕駛人，駕駛汽車行近行人穿越道或其他依法可供行人穿越之交岔路口，有行人穿越時，不暫停讓行人先行通過，因而肇事致人受傷者，處：,"罰鍰新臺幣 1,200~6,000 元並違規記點","罰鍰新臺幣 7,200~24,000 元並吊扣駕照 1 年","罰鍰新臺幣 7,200~36,000 元並吊扣駕照 1 年及參加道安講習",3,,"行車未禮讓行人致人受傷，處新臺幣 7,200 元至 36,000 元罰鍰，吊扣駕照 1 年，並參加道安講習",,,,,,
446,c_txt_446,choice_text,依據車輛具駕駛輔助系統功能的車主手冊內容，該功能遇下列何種道路情境可能無法即時正常運作正確辨識，進而造成交通事故危險,正常天候環境,前車行駛於車道正中間,與前車速差過大或前車靜止狀態下,3,,駕駛輔助系統在與前車速差過大或前車靜止狀態下，可能無法即時正常辨識運作，導致事故危險,,,,,,
447,c_txt_447,choice_text,在使用駕駛輔助系統時，駕駛人應如何應對突然的交通情況變化？,加速超車以迅速通過,保持正確駕駛姿勢並保持專注力,忽視警示信號以防止干擾系統,2,,使用駕駛輔助系統時，駕駛人仍須保持正確駕駛姿勢與專注力，隨時準備接管車輛，應對突發狀況,,,,,,
448,c_txt_448,choice_text,能偵測前方障礙物資訊並適時提供駕駛人警告，必要時直接介入煞車之輔助系統稱為?,防鎖死煞車輔助系統,自動緊急煞車輔助系統,被動緊急煞車輔助系統,2,,能偵測前方障礙物、提供警告並在必要時自動介入煞車的輔助系統，稱為「自動緊急煞車輔助系統」(AEB),,,,,,
449,c_txt_449,choice_text,下列哪項不是使用車輛駕駛輔助系統的優點？,可以幫助降低人為失誤造成的碰撞事故風險,可以讓駕駛人使用手機或短暫休息,可以使停車更容易,2,,駕駛輔助系統雖有助於降低事故風險與停車便利，但絕不能取代駕駛人的專注力，不允許駕駛中使用手機或休息,,,,,,

450,c_txt_450,choice_text,使用車輛駕駛輔助系統時最重要的注意事項是什麼？,車輛駕駛輔助系統始終可以安全依賴,車輛駕駛輔助系統絕不應使用,車輛駕駛輔助系統是可以協助駕駛的工具，但不能替代安全駕駛行為,3,,駕駛輔助系統是輔助工具，不能完全替代安全駕駛行為駕駛人仍需保持警覺，隨時準備介入操控車輛,,,,,,
