原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
465,c_txt-tf_464,choice_text,路邊停妥車輛後，打開車門前應先確定左後方並無來車，尤其是機車,○,X,,1,,路邊停車開門前，應確認左後方無來車，尤其注意機車,○,,,,,
466,c_txt-tf_465,choice_text,為節能減碳，停車怠速時間不得超過 3 分鐘，以免排放廢氣污染環境，違者可依空氣污染防制法處以罰鍰,○,X,,1,,停車怠速不得逾 3 分鐘，以符節能減碳規定，避免空污罰鍰,○,,,,,
467,c_txt-tf_466,choice_text,汽車行駛長隧道發生火災時，應迅速將車輛停靠兩側路邊，就近找尋安全的場所避難，為了救災需要，此時不可將車門上鎖，並將車鑰匙留在車上,○,X,,1,,隧道火災應靠邊停車，解鎖留鑰匙避難，利於救援作業,○,,,,,
468,c_txt-tf_467,choice_text,轉動汽車方向盤半圈以上時，應採用連續交叉旋轉的操作方法,○,X,,1,,方向盤轉動半圈以上，應採交叉手操作法，確保控制穩定,○,,,,,
469,c_txt-tf_468,choice_text,汽車行駛中突然爆胎，應握緊方向盤，保持直行狀態，並放鬆油門踏板,○,X,,1,,爆胎時應緊握方向盤保持直線，放鬆油門，勿急踩煞車,○,,,,,
470,c_txt-tf_469,choice_text,汽車涉水後，煞車效能不變,○,X,,2,,汽車涉水後煞車系統可能受潮，導致效能降低，應輕踩烘乾,X,,,,,
471,c_txt-tf_470,choice_text,手排車踩離合器踏板的動作要慢踩快放，踩煞車踏板的動作要快踩慢放,○,X,,2,,手排車離合器應「快踩慢放」，煞車應「慢踩快放」確保平穩,X,,,,,
472,c_txt-tf_471,choice_text,駕駛自動排檔車上高速公路時，從開車上路起就可將排檔桿排在最低檔位，不論開快或開慢，排檔桿會自動調整到適當的檔位，放心行駛，不會有問題,○,X,,2,,自排車高速公路應使用 D 檔位，最低檔位不適用正常行駛,X,,,,,
473,c_txt-tf_472,choice_text,高速公路行車，由於路面平直，速度均勻，精神較不受影響,○,X,,2,,高速公路路況單調，易導致駕駛疲勞，精神仍會受影響,X,,,,,
474,c_txt-tf_473,choice_text,汽車安全保養檢查或進場實施定期保養檢查的目的，是促進行車安全與減少行車成本，及降低駕駛者之開車壓力等,○,X,,1,,定期保養能提升行車安全、降低成本與駕駛壓力，效益多元,○,,,,,
475,c_txt-tf_474,choice_text,汽車安全檢查後，務必確認引擎蓋已經確實蓋緊鎖定，始可開車上路，以避免行車時引擎蓋意外開啟,○,X,,1,,行車前務必確認引擎蓋確實蓋緊鎖定，避免行駛中意外開啟,○,,,,,
476,c_txt-tf_475,choice_text,行車前在引擎室裡，檢查水箱水量、電瓶液、機油、煞車油都達到安全標準，並檢視皮帶完整無損，才可以上路,○,X,,1,,行車前應檢查水、電、油量及皮帶狀態，確保車輛安全上路,○,,,,,
477,c_txt-tf_476,choice_text,開車前，不必檢查機件安全，但在行駛中要隨時注意儀錶功能顯示，確保行車安全,○,X,,2,,開車前務必檢查機件安全，確保所有系統正常運作再上路,X,,,,,
478,c_txt-tf_477,choice_text,汽車除按規定接受監理單位指定之檢驗外，並應依原廠規定時間或里程實施保養及檢修,○,X,,1,,汽車需定期接受監理檢驗，並依原廠規範進行保養檢修,○,,,,,
479,c_txt-tf_478,choice_text,汽車引擎機油，最好行車前檢查一次，確保油面在機油尺之刻度規格範圍內，油量太多會增加引擎負荷，導致耗油,○,X,,1,,行車前應檢查機油量，油面過高會增加引擎負荷及耗油,○,,,,,
480,c_txt-tf_479,choice_text,檢查機油高度時，車輛必須停在水平地面上,○,X,,1,,檢查機油高度需將車輛停於水平地面，確保測量準確,○,,,,,
481,c_txt-tf_480,choice_text,汽車於斜坡道上，可抽出機油量尺，正確檢查出機油量與機油平面高度,○,X,,2,,斜坡上無法準確測量機油量，需停在水平路面檢查,X,,,,,
482,c_txt-tf_481,choice_text,檢查引擎機油量及油質時，應在發動引擎時檢查,○,X,,2,,檢查機油應在引擎熄火並冷卻後，讓機油回流油底殼,X,,,,,
483,c_txt-tf_482,choice_text,引擎熄火後，可以馬上檢查機油高度,○,X,,2,,引擎熄火後需待數分鐘，讓機油回流再檢查，確保準確,X,,,,,
484,c_txt-tf_483,choice_text,定期更換引擎機油，可延長引擎使用壽命,○,X,,1,,定期更換引擎機油能有效潤滑、清潔引擎，延長使用壽命,○,,,,,
485,c_txt-tf_484,choice_text,引擎機油太多時，會造成火星塞積碳、耗油、馬力降低等不良現象,○,X,,1,,機油過多會導致積碳、耗油及馬力下降，影響引擎效能,○,,,,,
486,c_txt-tf_485,choice_text,引擎機油如變為乳白狀現象，表示冷卻水已混入機油，需送廠檢修,○,X,,1,,機油呈乳白狀代表混入冷卻水，應立即送廠檢查維修,○,,,,,
487,c_txt-tf_486,choice_text,"檢查煞車油油量液面高度，應在油壺""MIN""刻線與""MAX""刻線之間，有需要時即予補充煞車油並應使用同一廠牌同一規格之煞車油",○,X,,1,,煞車油應維持在 MIN 與 MAX 間，補充時需用同廠牌同規格油品,○,,,,,
488,c_txt-tf_487,choice_text,"煞車油若經常低於""MIN""線，只要添加即可，不必到修理廠檢修",○,X,,2,,煞車油常低於 MIN 線表示系統有問題，應立即檢修而非僅補充,X,,,,,
489,c_txt-tf_488,choice_text,檢查煞車總泵之油量不足時，應補充煞車油,○,X,,1,,煞車總泵油量不足應立即補充煞車油，以確保煞車功能,○,,,,,
490,c_txt-tf_489,choice_text,將煞車油超越上限加滿，且用力踩煞車，使車輛輪胎鎖住，此時的煞車效果最好，煞車距離最短,○,X,,2,,煞車油過量會影響系統功能；鎖死輪胎非最佳煞車方式,X,,,,,
491,c_txt-tf_490,choice_text,煞車油潑灑在漆面上，會造成漆面損壞；若不小心潑灑到，應即刻用清水沖洗,○,X,,1,,煞車油具腐蝕性，濺到漆面應立即用清水沖洗避免損壞,○,,,,,
492,c_txt-tf_491,choice_text,踩煞車時發現踏板軟綿綿的，可能煞車油管內有空氣或漏油，應立即停車檢修，以免發生危險,○,X,,1,,煞車踏板軟綿表示油管有空氣或漏油，應立即停車檢修,○,,,,,
493,c_txt-tf_492,choice_text,煞車油、動力方向機油與自動變速箱油均為有毒之物品，應儲存在有標示的容器內，放置於兒童拿不到的地方,○,X,,1,,煞車油、方向機油及變速箱油皆有毒，應妥善儲存防孩童觸及,○,,,,,
494,c_txt-tf_493,choice_text,動力轉向系統漏油時，方向盤就完全無法轉動,○,X,,2,,動力轉向系統漏油會使方向盤變重，但不至於完全無法轉動,X,,,,,
495,c_txt-tf_494,choice_text,汽車電瓶樁頭直徑較大者為正極，較小者為負極,○,X,,1,,電瓶樁頭較大者為正極，較小者為負極，便於識別,○,,,,,
496,c_txt-tf_495,choice_text,保持適當電瓶液高度，可使電瓶使用壽命增長,○,X,,1,,維持電瓶液適當高度，確保電瓶正常運作，延長使用壽命,○,,,,,
497,c_txt-tf_496,choice_text,檢查電瓶液若不足時，應添加蒸餾水,○,X,,1,,電瓶液不足時應添加蒸餾水，不可加自來水或其他液體,○,,,,,
498,c_txt-tf_497,choice_text,檢查電瓶液若不足時，應補充礦泉水至指定位置,○,X,,2,,電瓶液不足應補充蒸餾水，礦泉水含有雜質會損害電瓶,X,,,,,
499,c_txt-tf_498,choice_text,電瓶液為稀硫酸，具有腐蝕性，如皮膚、眼睛、衣服等不小心碰觸到時，應立即用清水沖洗,○,X,,1,,電瓶液具腐蝕性，接觸皮膚眼睛衣物應立即用清水沖洗,○,,,,,
500,c_txt-tf_499,choice_text,可直接利用抽菸用打火機之燈火，很貼近的照射，並檢查黑暗處之電瓶樁頭、電水添加蓋等情況,○,X,,2,,氫氣與明火易引發爆炸，切勿使用打火機檢查電瓶,X,,,,,
501,c_txt-tf_500,choice_text,車上安裝過多且耗電之電器用品，易使引擎耗費燃料,○,X,,1,,過多耗電電器用品會增加引擎負荷，導致燃料消耗量增加,○,,,,,
502,c_txt-tf_501,choice_text,"電瓶電量不足時，如使用另一車電瓶救援，需採""＋""極接""＋""極，""－""極接故障車輛搭鐵良好處",○,X,,1,,電瓶救援應「正接正，負接搭鐵」，確保連接正確與安全,○,,,,,
503,c_txt-tf_502,choice_text,若擋風玻璃噴水器之儲液桶內無水時，仍可使用噴水器,○,X,,2,,噴水器儲液桶無水仍使用會損壞馬達，且刮傷擋風玻璃,X,,,,,
504,c_txt-tf_503,choice_text,儀錶板上的「里程表」，係紀錄汽車所行駛的總里程數,○,X,,1,,儀錶板里程表用於紀錄汽車累積行駛的總里程數,○,,,,,
505,c_txt-tf_504,choice_text,儀錶板上的「里程表」，係以每分鐘來表示引擎之旋轉數,○,X,,2,,儀錶板上以每分鐘引擎旋轉數顯示的是「轉速表」，非里程表,X,,,,,
506,c_txt-tf_505,choice_text,"儀錶板上的「引擎轉速錶」，係表示引擎之轉數；指針在""1""的位置時，表示每分鐘引擎轉速為 1,000 轉",○,X,,1,,"引擎轉速錶顯示引擎每分鐘轉數，「1」代表 1,000 轉",○,,,,,
507,c_txt-tf_506,choice_text,儀表板上的「引擎冷卻水水溫表」，不會因車外空氣溫度與駕駛狀況而改變,○,X,,2,,引擎水溫會受環境溫度與駕駛狀況影響而改變，非固定,X,,,,,
508,c_txt-tf_507,choice_text,儀錶板上的「引擎冷卻水水溫錶」之指針，如果超過正常範圍，應儘快將車輛安全停靠路邊，如果繼續行駛，可能嚴重損害引擎,○,X,,1,,水溫錶過高應立即靠邊停車檢修，繼續行駛會嚴重損害引擎,○,,,,,
509,c_txt-tf_508,choice_text,"引擎溫度高時，溫度錶指針偏向""Ｈ""處",○,X,,1,,引擎溫度高時，水溫錶指針會偏向「H」區，表示過熱,○,,,,,
510,c_txt-tf_509,choice_text,檢查水箱內冷卻水量與水質及有無漏水，應於引擎正常工作溫度時,○,X,,2,,檢查水箱應在引擎冷卻後進行，高溫下打開危險且不準確,X,,,,,
511,c_txt-tf_510,choice_text,引擎高熱時，切勿打開水箱壓力蓋，以防高溫液體自水箱噴出，而造成嚴重燙傷,○,X,,1,,引擎高熱時切勿打開水箱蓋，高溫液體噴出恐造成燙傷,○,,,,,
512,c_txt-tf_511,choice_text,檢查引擎冷卻水是否足夠時，應先發動引擎數分鐘後熄火，再打開水箱蓋檢查液面,○,X,,2,,檢查冷卻水應在引擎完全冷卻時進行，避免燙傷和測量誤差,X,,,,,
513,c_txt-tf_512,choice_text,冷卻系統只要副水箱在滿水位，主水箱不必檢查也不會有問題,○,X,,2,,主水箱和副水箱皆需檢查，確保冷卻系統整體正常運作,X,,,,,
514,c_txt-tf_513,choice_text,引擎冷卻水內含有防凍液或防銹劑，可不必更換,○,X,,2,,引擎冷卻水即使含防凍防鏽劑，仍需定期更換以維持效能,X,,,,,
515,c_txt-tf_514,choice_text,行車時發現水溫錶指針位置超過上限，應將車輛安全停靠路邊，拉起手煞車，並馬上將引擎熄火，再即時打開水箱蓋檢查水箱水量,○,X,,2,,水溫過高時應熄火，但切勿立即打開水箱蓋，以免高溫燙傷,X,,,,,
516,c_txt-tf_515,choice_text,發動引擎前，必須先檢查水箱的冷卻水量及機油的油面高度,○,X,,1,,發動引擎前應先檢查冷卻水和機油量，確保行車安全,○,,,,,
517,c_txt-tf_516,choice_text,水冷式引擎無冷卻水時，不可發動,○,X,,1,,水冷式引擎無冷卻水時發動會嚴重損壞引擎，絕不可為,○,,,,,
518,c_txt-tf_517,choice_text,只要冷卻水足夠，引擎就不會過熱,○,X,,2,,引擎過熱原因多，冷卻水足夠不代表不會過熱，需檢查其他因素,X,,,,,
519,c_txt-tf_518,choice_text,使用擋風玻璃噴水器，如儲液桶內無水時，易損壞噴水器馬達，若撥動雨刷，易刮壞擋風玻璃，損壞雨刷片,○,X,,1,,噴水桶無水時使用噴水器會損壞馬達，雨刷則會刮傷玻璃,○,,,,,
520,c_txt-tf_519,choice_text,儀錶板上的「燃油油量錶」之指針高度，已經降低至「E」點，橘色的「低油料警示燈」點亮時，不必急著加油，到達目的地後再行補充燃油即可,○,X,,2,,燃油警示燈亮起應立即加油，否則可能在途中耗盡燃料,X,,,,,
521,c_txt-tf_520,choice_text,"當燃油錶的指針在""E""的位置時，表示油箱是滿油的",○,X,,2,,燃油錶指針在「E」表示燃油量低或油箱幾乎耗盡，非滿油,X,,,,,
522,c_txt-tf_521,choice_text,引擎發動後，各部份電器用電，由發電機發電供給,○,X,,1,,引擎發動後，發電機負責提供各電器用電，並為電瓶充電,○,,,,,
523,c_txt-tf_522,choice_text,汽車行駛中，發現充電警示燈亮起，即表示充電系統中有故障,○,X,,1,,充電警示燈亮起代表充電系統故障，應儘速檢查維修,○,,,,,
524,c_txt-tf_523,choice_text,汽車行駛中煞車警示燈突然亮起，應立即靠邊停車，將引擎熄火等待救援,○,X,,1,,煞車警示燈亮起表示煞車系統有嚴重問題，應立即停車求援,○,,,,,
525,c_txt-tf_524,choice_text,車用 ABS 煞車系統，最主要優點為當緊急煞車時，使煞車及轉向仍能保持正常,○,X,,1,,ABS 系統主要優點是緊急煞車時防止車輪鎖死，維持轉向能力,○,,,,,
526,c_txt-tf_525,choice_text,汽車用電腦控制 ABS 煞車系統，當高速行駛緊急煞車時，煞車踏板會自動上下震動，表示正常現象,○,X,,1,,ABS 作動時，煞車踏板震動是正常現象，表示系統正在運作,○,,,,,
527,c_txt-tf_526,choice_text,高速行駛緊急煞車的過程，如該車裝設有電腦控制 ABS 煞車裝置時，只要駕駛人冷靜地操作方向盤，可能會閃過障礙物,○,X,,1,,ABS 系統使緊急煞車時仍能轉向，有助於閃避障礙物,○,,,,,
528,c_txt-tf_527,choice_text,車內置物箱之箱蓋，開啟後應隨手關上，以避免意外或突然煞車時致使乘客受傷,○,X,,1,,置物箱蓋開啟後應隨手關閉，避免緊急狀況下造成傷害,○,,,,,
529,c_txt-tf_528,choice_text,車上儘量減少放置不必要的物品，減低車重，省油又省錢，並可節能減碳,○,X,,1,,減輕車重能省油、省錢並節能減碳，應減少不必要物品,○,,,,,
530,c_txt-tf_529,choice_text,行車時不要調整駕駛座椅，座椅可能突然移動，而造成車輛失控,○,X,,1,,行車中調整座椅易造成失控，應於停車時完成調整,○,,,,,
531,c_txt-tf_530,choice_text,行駛中如果感覺座椅位置不舒適，可以一面開車一面調整駕駛座椅,○,X,,2,,行駛中調整座椅極易分散注意力，增加危險性，應停車後調整,X,,,,,
532,c_txt-tf_531,choice_text,可以將前座頭枕拆除，以免妨害後座乘客的視線,○,X,,2,,頭枕是防止追撞時頸部受傷的安全裝置，不可拆除,X,,,,,
533,c_txt-tf_532,choice_text,將嬰兒放在膝上，然後繫上安全帶，既安全又能照顧保護嬰兒,○,X,,2,,嬰兒應使用專用安全座椅，抱在膝上或共用安全帶皆不安全,X,,,,,
534,c_txt-tf_533,choice_text,兩個小孩同時共用一條安全帶，並不影響其安全效果,○,X,,2,,一條安全帶僅供一人使用，兩人共用會嚴重降低安全效果,X,,,,,
535,c_txt-tf_534,choice_text,安全帶的肩帶斜綁胸前，壓迫得很不舒服，將手臂繞過肩帶，讓肩帶繫於腋下，感覺鬆弛舒適又不降低保護效果,○,X,,2,,安全帶應正確繫於胸前及骨盆，繞過腋下會降低保護效果,X,,,,,
536,c_txt-tf_535,choice_text,若安全帶已經磨損或損壞時，必須更換新的安全帶,○,X,,1,,安全帶磨損或損壞會影響防護力，務必立即更換新品,○,,,,,
537,c_txt-tf_536,choice_text,汽車嚴重碰撞後，使用過的安全帶，其組件包含收縮器、附件等都必須全部換新,○,X,,1,,嚴重碰撞後，安全帶及其所有組件需全數更換，確保功能,○,,,,,
538,c_txt-tf_537,choice_text,有安全氣囊裝備的汽車，不必繫安全帶,○,X,,2,,安全氣囊與安全帶是互補的安全裝置，仍須繫安全帶,X,,,,,
539,c_txt-tf_538,choice_text,自排車輛起駛時，要踩下煞車踏板，才能移動排檔桿，以避免發生暴衝危險,○,X,,1,,自排車起步需踩煞車才能排檔，防止暴衝，確保安全,○,,,,,
540,c_txt-tf_539,choice_text,自動排檔車輛，在起動引擎時，應將排檔桿放置在「P」檔位置,○,X,,1,,自動排檔車啟動引擎應排入「P」檔，或「N」檔，確保安全,○,,,,,
541,c_txt-tf_540,choice_text,自排車起動引擎時，一定要將排檔桿置於「Ｄ」檔，才能使起動馬達運轉,○,X,,2,,自排車起動引擎應排在「P」或「N」檔，不可在「D」檔,X,,,,,
542,c_txt-tf_541,choice_text,自動排檔車輛，將排檔桿放置於「Ｎ」或「Ｐ」檔以外之檔位，仍可起動引擎,○,X,,2,,自動排檔車僅能在「P」或「N」檔位啟動引擎，防止意外,X,,,,,
543,c_txt-tf_542,choice_text,自動排檔車輛在行駛中，排檔桿可以隨時換入「P」檔，或「R」檔位置,○,X,,2,,行駛中切勿排入「P」或「R」檔，會嚴重損壞變速箱及車輛失控,X,,,,,
544,c_txt-tf_543,choice_text,自動排檔車停車時，應在車輛確實完全停止後，始能將排檔桿換入「P」檔位置,○,X,,1,,自動排檔車必須完全停止後才能排入「P」檔，避免損壞,○,,,,,
545,c_txt-tf_544,choice_text,自排車由前進「D」檔換入倒車「R」檔或駐車「P」檔時，應在車輛完全停止時，始能排檔操作,○,X,,1,,自排車轉換 D、R、P 檔位，必須在車輛完全靜止後操作,○,,,,,
546,c_txt-tf_545,choice_text,自排車下險坡時，需排入較低之檔位,○,X,,1,,自排車下坡應排入低檔位，利用引擎煞車，減輕煞車系統負擔,○,,,,,
547,c_txt-tf_546,choice_text,行車前檢查汽車輪胎，應檢查其胎紋深度及胎壓,○,X,,1,,行車前應檢查輪胎胎紋深度及胎壓，確保行車安全,○,,,,,
548,c_txt-tf_547,choice_text,輪胎胎壓必須定期檢查（包括備胎），而每部車輛的胎壓標準不盡相同，應根據汽車駕駛人使用手冊規定，充氣到規定值,○,X,,1,,胎壓需定期檢查(含備胎)，並依原廠手冊規定值充氣,○,,,,,
549,c_txt-tf_548,choice_text,輪胎胎壓愈高愈省油，並不影響煞車性能,○,X,,2,,胎壓過高會降低抓地力、影響煞車性能及增加爆胎風險,X,,,,,
550,c_txt-tf_549,choice_text,輪胎氣壓不足時，不但耗油，高速長時間行駛且易發生爆胎,○,X,,1,,胎壓不足會增加油耗，高速行駛更易導致爆胎危險,○,,,,,
551,c_txt-tf_550,choice_text,輪胎之胎紋磨損過大時，不影響行車安全,○,X,,2,,胎紋磨損過大會嚴重影響抓地力，降低行車安全,X,,,,,
552,c_txt-tf_551,choice_text,每次使用起動馬達發動引擎，最多不超過 10 秒，否則電瓶與起動馬達易損壞,○,X,,1,,起動引擎不應超過 10 秒，過久會損壞電瓶與起動馬達,○,,,,,
553,c_txt-tf_552,choice_text,起動引擎時，每次操作不可超過 10 秒鐘，若無法起動，應等 10 秒鐘後才可再起動否則起動馬達會受損,○,X,,1,,每次啟動引擎勿逾 10 秒，失敗應間隔 10 秒，以防起動馬達受損,○,,,,,
554,c_txt-tf_553,choice_text,電瓶沒電，引擎無法起動，不論手排或自排車都可以用推車方式來起動引擎,○,X,,2,,自排車無法以推車方式啟動引擎，會損壞變速箱,X,,,,,
555,c_txt-tf_554,choice_text,引擎發動時，排氣管排放藍白色煙，表示燃燒機油,○,X,,1,,排氣管冒藍白色煙代表引擎燃燒機油，需檢修,○,,,,,
556,c_txt-tf_555,choice_text,引擎低溫發動時，排氣管會滴水是正常現象,○,X,,1,,引擎低溫發動排氣管滴水是正常現象，為燃燒水氣凝結,○,,,,,
557,c_txt-tf_556,choice_text,煞車時有異音，是煞車系統不正常的現象，應停車檢查,○,X,,1,,煞車異音表示煞車系統有問題，應立即停車檢查,○,,,,,
558,c_txt-tf_557,choice_text,煞車時有異音，是正常的情況，不必檢修,○,X,,2,,煞車異音代表煞車系統有問題，務必立即檢修以確保安全,X,,,,,
559,c_txt-tf_558,choice_text,手煞車未放鬆，對起駛沒有什麼影響,○,X,,2,,手煞車未放鬆會導致起步困難、磨損煞車零件及增加油耗,X,,,,,
560,c_txt-tf_559,choice_text,手煞車與腳煞車不能同時併用,○,X,,2,,手煞車與腳煞車功能不同，在緊急狀況下可同時併用，以提升煞車效果,X,,,,,
561,c_txt-tf_560,choice_text,踩煞車太猛，輪胎易磨損，且容易翻車,○,X,,1,,緊急或猛力踩煞車容易造成輪胎過度磨損、車輛失控甚至翻覆，應輕踩漸進,○,,,,,
562,c_txt-tf_561,choice_text,踩煞車時會有異音，可能是煞車來令片磨損,○,X,,1,,煞車時出現異音通常是煞車來令片磨損嚴重或有異物卡住，應立即檢查維修,○,,,,,
563,c_txt-tf_562,choice_text,新車在各項機件磨合時期內，要避免高速行駛與緊急煞車,○,X,,1,,新車磨合期應避免高速、急加速或急煞車，以確保機件正常磨合及延長壽命,○,,,,,
564,c_txt-tf_563,choice_text,汽車行駛速度愈高愈省油，故引擎轉速可以無限制地提升,○,X,,2,,汽車有經濟時速，過高或過低的引擎轉速都可能導致耗油，且引擎轉速有安全限制,X,,,,,
565,c_txt-tf_564,choice_text,冷引擎高速運轉，會縮短引擎壽命,○,X,,1,,冷引擎油溫未達工作溫度，潤滑不足，高速運轉會加速機件磨損，縮短壽命,○,,,,,
566,c_txt-tf_565,choice_text,引擎在低溫時，耗油量比正常溫度時大,○,X,,1,,引擎低溫時燃油霧化不完全，需較濃混合氣以維持運轉，導致耗油量增加,○,,,,,
567,c_txt-tf_566,choice_text,汽車定期檢驗不必檢驗車輛故障標誌，所以隨車不一定要帶車輛故障標誌,○,X,,2,,依規定，汽車應隨車攜帶車輛故障標誌，於車輛故障時使用，且為定檢項目之一,X,,,,,
568,c_txt-tf_567,choice_text,油電混合車最主要的功用，是可節省燃油與減少空氣污染,○,X,,1,,油電混合車結合燃油與電動動力，能有效提升燃油效率，降低廢氣排放,○,,,,,
569,c_txt-tf_568,choice_text,電腦控制汽油噴射引擎低溫發動前，要連續踩放油門踏板數次，才容易發動,○,X,,2,,電腦控制汽油噴射引擎會自動調整供油，低溫發動不需踩油門，以免供油過多難發動,X,,,,,
570,c_txt-tf_569,choice_text,在停車時拉緊手煞車，可防止車輛滑動,○,X,,1,,停車時拉緊手煞車是必要的安全措施，能有效固定車輛，防止意外滑動,○,,,,,
571,c_txt-tf_570,choice_text,裝有觸媒轉換器的汽車，行駛後不可停放在草地或易燃物品上，以免發生火災,○,X,,1,,觸媒轉換器工作時溫度高，停車後應避免接觸易燃物，防止因高溫引發火災,○,,,,,
572,c_txt-tf_571,choice_text,停車時，打火機等易燃物品不可留置於車內，當日光直接曝曬，所產生之高溫可能引發危險,○,X,,1,,夏季車內溫度易升高，打火機等易燃物品受高溫曝曬可能膨脹甚至爆炸，造成危險,○,,,,,
573,c_txt-tf_572,choice_text,領有學習駕駛證，學習道路駕駛時，應依交通標誌、標線、號誌及速限規定行駛，且應注意車前狀況與兩側動態，隨時採取必要之安全措施,○,X,,1,,持學習駕照者上路學習，仍需遵守所有交通法規，並隨時注意路況以確保行車安全,○,,,,,
574,c_txt-tf_573,choice_text,學習駕駛證可以暫時充當駕駛執照使用，隨時開車上路學習道路駕駛，警察單位依法不得取締,○,X,,2,,學習駕駛證不能單獨使用，需有合格駕照者陪同並於指定道路及時間內學習，否則違規,X,,,,,
575,c_txt-tf_574,choice_text,取得學習駕駛證，可以在任何道路行駛,○,X,,2,,領有學習駕駛證者，只能在指定時間、指定道路，且須由合格駕駛人指導監護下行駛,X,,,,,
576,c_txt-tf_575,choice_text,領有學習駕駛證，學習道路駕駛時，應依公路或市區道路主管機關指定之道路及時間內行之，並應由領有學習車類駕照之汽車駕駛人在旁指導監護,○,X,,1,,學習駕照者上路應遵守指定道路及時間，並需由具備同類駕照的駕駛人在旁指導監護,○,,,,,
577,c_txt-tf_576,choice_text,未領有駕駛執照，只要我駕車技術優良，也可以教導他人學習開車，並以其做為我的職業,○,X,,2,,未領有駕駛執照者，不論技術如何，均不得教導他人學習開車，更不能作為職業,X,,,,,
578,c_txt-tf_577,choice_text,汽車駕駛人經駕照考驗及格，未領取駕駛執照前，不得駕駛汽車,○,X,,1,,即使考驗及格，仍須領取駕駛執照後才能合法駕駛汽車，否則視同無照駕駛,○,,,,,
579,c_txt-tf_578,choice_text,汽車駕駛人經考驗及格，未領取駕駛執照前，得駕駛汽車,○,X,,2,,駕駛汽車必須持有有效駕駛執照，考驗及格但未領取執照前仍不得駕駛,X,,,,,
580,c_txt-tf_579,choice_text,職業汽車駕駛人得憑因逾期審驗被註銷之職業駕駛執照，申請換發同等車類之普通駕駛執照在未換發普通駕駛執照前，得駕駛汽車,○,X,,2,,職業駕照因逾期審驗被註銷後，需申請換發普通駕照，在未換發前不得駕駛汽車,X,,,,,
581,c_txt-tf_580,choice_text,持職業駕照之計程車駕駛人，執業年齡延長至年滿 70 歲時，應依規定申請換發同等車類之普通駕照,○,X,,1,,計程車駕駛人年滿 70 歲後，應換發為普通駕照，以符合年齡限制及駕駛規定,○,,,,,
582,c_txt-tf_581,choice_text,禁止停車路段除另有規定外，原則上係全天 24 小時禁止停車,○,X,,2,,設有禁止停車標誌、標線路段，若無其他規定，夜間仍是全天禁止停車，但可以臨時停車,X,,,,,
583,c_txt-tf_582,choice_text,禁止臨時停車路段，全天任何時間都不准臨時停車，亦不得停車,○,X,,1,,禁止臨時停車路段表示車輛連暫停都不允許，當然也禁止停車，是管制最嚴格的路段,○,,,,,
584,c_txt-tf_583,choice_text,禁止停車路段可以臨時停車，但禁止停車,○,X,,1,,禁止停車路段允許短暫停靠上下客貨（臨時停車），但駕駛人不得離開車輛或逾時,○,,,,,
585,c_txt-tf_584,choice_text,禁止臨時停車路段可以停車，但全天禁止臨時停車,○,X,,2,,禁止臨時停車路段表示連臨時停靠都不行，當然更禁止長時間停車,X,,,,,
586,c_txt-tf_585,choice_text,設有禁止停車之標誌、標線路段，如無其他標誌、標線規定，夜間 8 時以後至隔日清晨 7 時以前可以停車也可以臨時停車,○,X,,1,,設有禁止停車標誌、標線之路段，若無其他規定，夜間指定時段允許停車及臨時停車,○,,,,,
587,c_txt-tf_586,choice_text,汽車得併排臨時停車,○,X,,2,,併排停車或臨時停車均屬嚴重交通違規行為，嚴重阻礙交通且危險,X,,,,,
588,c_txt-tf_587,choice_text,通過鐵路平交道，前車並未停、看、聽安全通過，我也可以不需停、看、聽快速通過,○,X,,2,,通過鐵路平交道，無論前車動態，駕駛人仍應依規定暫停、看、聽，確認安全後再通過,X,,,,,
589,c_txt-tf_588,choice_text,汽車行駛至無人看守管理之鐵路平交道，或無遮斷器、警鈴、閃光號誌設備者（無柵欄），駕駛人應在軌道外 3～6 公尺前，暫停、看、聽，確認兩方無火車駛來時，始得通過,○,X,,1,,無看守或設備之平交道，務必在規定距離前暫停、看、聽，確認無火車方可安全通過,○,,,,,
590,c_txt-tf_589,choice_text,汽車行駛時，不得跨越劃有禁止超車線、分向限制線、禁止變換車道線路段或鐵路平交道，逕行超車或迴車,○,X,,1,,禁止超車線、分向限制線、禁止變換車道線及平交道等處，嚴禁超車或迴車,○,,,,,
591,c_txt-tf_590,choice_text,汽車在平坦筆直路段，雖劃有雙黃線，而對向無來車時仍可駛入來車之車道內超車前進,○,X,,2,,劃有雙黃線表示禁止超車，即使對向無來車，也不得跨越實線駛入對向車道超車,X,,,,,
592,c_txt-tf_591,choice_text,汽車行經設有彎道、陡坡、狹橋、隧道、交岔路口標誌之路段或鐵路平交道、道路施工地段，不得超車,○,X,,1,,彎道、陡坡、狹橋、隧道、路口、平交道及施工區等視線不佳或危險路段，禁止超車,○,,,,,
593,c_txt-tf_592,choice_text,直行車尚未進入交岔路口，轉彎車可先轉彎,○,X,,2,,行經交岔路口，轉彎車應禮讓直行車先行，待直行車通過後才能轉彎,X,,,,,
